track_name,artist,genre_tag,playcount,listeners,duration_ms,tags,tag_count,duration_min,duration_sec,log_playcount,log_listeners,engagement_ratio,avg_play_per_listener,popularity_score,duration_category,popularity_class,genre_encoded
Electronic Track 1,Artist_electronic_1,electronic,2165873,3208178,343182,"electronic, music",7,5.7197,343.182,14.58833453310588,14.981214044416879,0.6751097741117313,0.6751097741117313,0.24028702472039765,"Panjang
(4-6m)",Sedang,2
Electronic Track 2,Artist_electronic_2,electronic,2107854,2228142,274613,"electronic, music",7,4.576883333333333,274.613,14.561181400698805,14.61667906109354,0.9460137881635066,0.9460137881635066,0.23322796472550528,"Panjang
(4-6m)",Sedang,2
Electronic Track 3,Artist_electronic_3,electronic,2840922,2732756,216347,"electronic, music",6,3.605783333333333,216.347,14.85963955733633,14.820821547675077,1.0395809067546071,1.0395809067546071,0.3224189365163973,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 4,Artist_electronic_4,electronic,2977473,2210836,289368,"electronic, music",2,4.8228,289.368,14.906585848015617,14.608881734824358,1.346762787125419,1.346762787125419,0.339032833711498,"Panjang
(4-6m)",Tinggi,2
Electronic Track 5,Artist_electronic_5,electronic,1784905,2049688,302523,"electronic, music",7,5.04205,302.523,14.394876310744808,14.5331986322888,0.8708174752364871,0.8708174752364871,0.19393538184247563,"Panjang
(4-6m)",Sedang,2
Electronic Track 6,Artist_electronic_6,electronic,1350604,2791404,288304,"electronic, music",3,4.805066666666667,288.304,14.11606319817437,14.842055611270954,0.4838437990904222,0.4838437990904222,0.1410948155651914,"Panjang
(4-6m)",Rendah,2
Electronic Track 7,Artist_electronic_7,electronic,3375327,3320591,217201,"electronic, music",3,3.620016666666667,217.201,15.032003062751778,15.015653638249765,1.0164835065554576,1.0164835065554576,0.387438963689745,"Sedang
(2.5-4m)",Tinggi,2
Electronic Track 8,Artist_electronic_8,electronic,2555472,1955358,275838,"electronic, music",3,4.5973,275.838,14.753747891687581,14.486084366256918,1.3069068135314283,1.3069068135314283,0.2876887847464249,"Panjang
(4-6m)",Sedang,2
Electronic Track 9,Artist_electronic_9,electronic,2021959,3030992,336820,"electronic, music",7,5.613666666666667,336.82,14.51957789597321,14.924400846568451,0.667094579235254,0.667094579235254,0.22277728549523107,"Panjang
(4-6m)",Sedang,2
Electronic Track 10,Artist_electronic_10,electronic,2071940,3732488,253362,"electronic, music",6,4.2227,253.362,14.543996407052617,15.132585861304737,0.5551094725262419,0.5551094725262419,0.2288583775099972,"Panjang
(4-6m)",Sedang,2
Electronic Track 11,Artist_electronic_11,electronic,4268032,2862646,246395,"electronic, music",2,4.106583333333333,246.395,15.266663623332652,14.867257279237865,1.4909389806008215,1.4909389806008215,0.4960526618358764,"Panjang
(4-6m)",Tinggi,2
Electronic Track 12,Artist_electronic_12,electronic,2623523,1232881,251357,"electronic, music",6,4.189283333333333,251.357,14.78002901015168,14.02486507602584,2.1279595289735758,2.1279595289735758,0.2959684188613256,"Panjang
(4-6m)",Sedang,2
Electronic Track 13,Artist_electronic_13,electronic,2714399,2458244,306341,"electronic, music",4,5.105683333333333,306.341,14.814081492452157,14.71495823867308,1.1042019814949282,1.1042019814949282,0.3070251267690082,"Panjang
(4-6m)",Sedang,2
Electronic Track 14,Artist_electronic_14,electronic,4007653,1586902,245863,"electronic, music",7,4.097716666666667,245.863,15.203716590675109,14.277294876027439,2.5254555571449546,2.5254555571449546,0.4643728503532572,"Panjang
(4-6m)",Tinggi,2
Electronic Track 15,Artist_electronic_15,electronic,3163075,1596911,246363,"electronic, music",5,4.10605,246.363,14.967055529820811,14.283582322360184,1.9807447122947288,1.9807447122947288,0.3616146716123928,"Panjang
(4-6m)",Tinggi,2
Electronic Track 16,Artist_electronic_16,electronic,2493791,2263085,321218,"electronic, music",4,5.353633333333334,321.218,14.729315001583748,14.63223992654494,1.1019426570620825,1.1019426570620825,0.28018417626394576,"Panjang
(4-6m)",Sedang,2
Electronic Track 17,Artist_electronic_17,electronic,2132920,2933906,307275,"electronic, music",6,5.12125,307.275,14.573002959730562,14.89184553984118,0.7269896421393044,0.7269896421393044,0.2362776966724877,"Panjang
(4-6m)",Sedang,2
Electronic Track 18,Artist_electronic_18,electronic,3885030,2339551,349252,"electronic, music",5,5.820866666666666,349.252,15.17264152116003,14.665470016012968,1.660587155147652,1.660587155147652,0.4494535460951058,"Panjang
(4-6m)",Tinggi,2
Electronic Track 19,Artist_electronic_19,electronic,3115361,2574071,322666,"electronic, music",4,5.377766666666667,322.666,14.951855915329624,14.76099963877497,1.2102851046901564,1.2102851046901564,0.35580940112175535,"Panjang
(4-6m)",Tinggi,2
Electronic Track 20,Artist_electronic_20,electronic,3376971,1798979,299222,"electronic, music",4,4.987033333333334,299.222,15.032490007950447,14.402730395583491,1.8771587232765234,1.8771587232765234,0.3876389860036698,"Panjang
(4-6m)",Tinggi,2
Electronic Track 21,Artist_electronic_21,electronic,2468783,2606766,258324,"electronic, music",3,4.3054,258.324,14.719236279688632,14.773621314161216,0.9470669990835391,0.9470669990835391,0.27714150106526486,"Panjang
(4-6m)",Sedang,2
Electronic Track 22,Artist_electronic_22,electronic,2979168,2514406,296016,"electronic, music",6,4.9336,296.016,14.907154960532766,14.737547548425985,1.1848392086086301,1.1848392086086301,0.33923906109720514,"Panjang
(4-6m)",Tinggi,2
Electronic Track 23,Artist_electronic_23,electronic,1913428,1821882,270069,"electronic, music",2,4.50115,270.069,14.464407478377682,14.415381139591972,1.0502474637504164,1.0502474637504164,0.20957252773819174,"Panjang
(4-6m)",Sedang,2
Electronic Track 24,Artist_electronic_24,electronic,2053832,1322673,309850,"electronic, music",5,5.164166666666667,309.85,14.535218361394051,14.09516600305826,1.5527877617614014,1.5527877617614014,0.22665521202304445,"Panjang
(4-6m)",Sedang,2
Electronic Track 25,Artist_electronic_25,electronic,2206796,1784743,278143,"electronic, music",3,4.635716666666666,278.143,14.607052700945014,14.394785545543677,1.2364776124755148,1.2364776124755148,0.24526604731939078,"Panjang
(4-6m)",Sedang,2
Electronic Track 26,Artist_electronic_26,electronic,2252563,3044373,222340,"electronic, music",7,3.7056666666666667,222.34,14.627579680935575,14.928805855068244,0.739910076751411,0.739910076751411,0.2508344300696319,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 27,Artist_electronic_27,electronic,3077818,2687671,300745,"electronic, music",5,5.012416666666667,300.745,14.93973178723346,14.804185949370142,1.1451613143270458,1.1451613143270458,0.3512416166134349,"Panjang
(4-6m)",Tinggi,2
Electronic Track 28,Artist_electronic_28,electronic,2031469,2953658,238939,"electronic, music",7,3.9823166666666667,238.939,14.524270226887637,14.898555298714129,0.6877804783829142,0.6877804783829142,0.223934348880526,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 29,Artist_electronic_29,electronic,2324506,3471859,256538,"electronic, music",4,4.275633333333333,256.538,14.659018531508544,15.060201031368756,0.6695275731164275,0.6695275731164275,0.2595875963291769,"Panjang
(4-6m)",Sedang,2
Electronic Track 30,Artist_electronic_30,electronic,3933103,2480124,258967,"electronic, music",6,4.316116666666667,258.967,15.18493949398323,14.723819520096772,1.5858486971422812,1.5858486971422812,0.45530249542436796,"Panjang
(4-6m)",Tinggi,2
Electronic Track 31,Artist_electronic_31,electronic,3674143,2190015,257792,"electronic, music",7,4.2965333333333335,257.792,15.116830738327726,14.599419407702069,1.6776786105672288,1.6776786105672288,0.4237953309389868,"Panjang
(4-6m)",Tinggi,2
Electronic Track 32,Artist_electronic_32,electronic,3910867,2688696,278078,"electronic, music",4,4.634633333333333,278.078,15.17926990220924,14.804567247607826,1.4545584720033533,1.4545584720033533,0.4525970841272683,"Panjang
(4-6m)",Tinggi,2
Electronic Track 33,Artist_electronic_33,electronic,1577597,2114957,305945,"electronic, music",5,5.099083333333334,305.945,14.271413995081225,14.56454551210931,0.7459235597113513,0.7459235597113513,0.16871261672378782,"Panjang
(4-6m)",Rendah,2
Electronic Track 34,Artist_electronic_34,electronic,3240481,2544882,303112,"electronic, music",5,5.051866666666666,303.112,14.991232642136131,14.749595234414905,1.2733320156565155,1.2733320156565155,0.37103251056109304,"Panjang
(4-6m)",Tinggi,2
Electronic Track 35,Artist_electronic_35,electronic,1539771,2818826,306008,"electronic, music",6,5.100133333333333,306.008,14.247144911480989,14.851831398933191,0.5462452999066633,0.5462452999066633,0.1641104001504791,"Panjang
(4-6m)",Rendah,2
Electronic Track 36,Artist_electronic_36,electronic,2425618,1411543,346405,"electronic, music",2,5.773416666666667,346.405,14.701597307512968,14.160194698701341,1.7184147288359413,1.7184147288359413,0.2718896986439972,"Panjang
(4-6m)",Sedang,2
Electronic Track 37,Artist_electronic_37,electronic,1114920,1854287,326539,"electronic, music",3,5.442316666666667,326.539,13.924294108348295,14.433011352849784,0.6012658227848101,0.6012658227848101,0.11241959717403999,"Panjang
(4-6m)",Rendah,2
Electronic Track 38,Artist_electronic_38,electronic,1803000,1395270,337750,"electronic, music",5,5.629166666666666,337.75,14.40496305681647,14.14859921960353,1.2922220844552779,1.2922220844552779,0.19613696564446426,"Panjang
(4-6m)",Sedang,2
Electronic Track 39,Artist_electronic_39,electronic,2879126,2214697,290786,"electronic, music",6,4.846433333333334,290.786,14.87299768116046,14.610626609050682,1.3000083984362654,1.3000083984362654,0.32706714362173983,"Panjang
(4-6m)",Sedang,2
Electronic Track 40,Artist_electronic_40,electronic,2327457,2127748,232534,"electronic, music",3,3.875566666666667,232.534,14.660287242857763,14.57057517135907,1.0938588151140007,1.0938588151140007,0.2599466388160334,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 41,Artist_electronic_41,electronic,2982042,3124914,287860,"electronic, music",7,4.797666666666666,287.86,14.908119194055304,14.954917640782712,0.954279396399582,0.954279396399582,0.3395887351423511,"Panjang
(4-6m)",Tinggi,2
Electronic Track 42,Artist_electronic_42,electronic,3031752,3331987,340041,"electronic, music",5,5.66735,340.041,14.92465155804605,15.01907968082181,0.9098928327472968,0.9098928327472968,0.34563685510901887,"Panjang
(4-6m)",Tinggi,2
Electronic Track 43,Artist_electronic_43,electronic,1481296,2022226,250366,"electronic, music",7,4.172766666666667,250.366,14.20842861332,14.519709937345375,0.7325072803399421,0.7325072803399421,0.15699585951376815,"Panjang
(4-6m)",Rendah,2
Electronic Track 44,Artist_electronic_44,electronic,2489283,2831078,211288,"electronic, music",4,3.5214666666666665,211.288,14.727505676889601,14.856168469038494,0.8792700592247691,0.8792700592247691,0.2796356965856167,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 45,Artist_electronic_45,electronic,3972116,1976006,293139,"electronic, music",7,4.88565,293.139,15.194809759906729,14.496588699793797,2.0101730408849767,2.0101730408849767,0.46004913200170877,"Panjang
(4-6m)",Tinggi,2
Electronic Track 46,Artist_electronic_46,electronic,2445787,2920073,236254,"electronic, music",2,3.9375666666666667,236.254,14.709877919355266,14.887119516389102,0.8375770614032384,0.8375770614032384,0.2743436220318009,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 47,Artist_electronic_47,electronic,3204886,2801102,267065,"electronic, music",7,4.451083333333333,267.065,14.980187390305053,14.845523826147371,1.1441514289192507,1.1441514289192507,0.36670173546124313,"Panjang
(4-6m)",Tinggi,2
Electronic Track 48,Artist_electronic_48,electronic,2535702,3241698,315094,"electronic, music",3,5.251566666666666,315.094,14.745981474116256,14.991608133043991,0.7822138946274777,0.7822138946274777,0.2852834069202124,"Panjang
(4-6m)",Sedang,2
Electronic Track 49,Artist_electronic_49,electronic,2546877,1710990,261155,"electronic, music",3,4.3525833333333335,261.155,14.750378853324781,14.352583292778673,1.4885390981016264,1.4885390981016264,0.28664304764898957,"Panjang
(4-6m)",Sedang,2
Electronic Track 50,Artist_electronic_50,electronic,3306343,2850223,302100,"electronic, music",3,5.035,302.1,15.011353605186484,14.86290814564752,1.1600291766541857,1.1600291766541857,0.37904581326164977,"Panjang
(4-6m)",Tinggi,2
Electronic Track 51,Artist_electronic_51,electronic,3549516,2853796,282385,"electronic, music",3,4.706416666666667,282.385,15.082322095857068,14.86416094624812,1.243787136926698,1.243787136926698,0.4086322038602117,"Panjang
(4-6m)",Tinggi,2
Electronic Track 52,Artist_electronic_52,electronic,2014797,3082050,302374,"electronic, music",4,5.0395666666666665,302.374,14.516029500198782,14.941105842421587,0.6537195523370638,0.6537195523370638,0.22190589874807204,"Panjang
(4-6m)",Sedang,2
Electronic Track 53,Artist_electronic_53,electronic,4086816,2096516,366235,"electronic, music",7,6.103916666666667,366.235,15.223276985424532,14.55578795431276,1.9493359700875308,1.9493359700875308,0.47400446010826275,"Sangat Panjang
(>6m)",Tinggi,2
Electronic Track 54,Artist_electronic_54,electronic,3379179,3624975,252432,"electronic, music",2,4.2072,252.432,15.033143634475904,15.10335822555934,0.9321934821085712,0.9321934821085712,0.3879076291114228,"Panjang
(4-6m)",Tinggi,2
Electronic Track 55,Artist_electronic_55,electronic,2333565,1420082,306011,"electronic, music",5,5.100183333333334,306.011,14.662908127666054,14.166225878573494,1.6432595841228999,1.6432595841228999,0.26068978741302407,"Panjang
(4-6m)",Sedang,2
Electronic Track 56,Artist_electronic_56,electronic,3675514,1542695,258828,"electronic, music",6,4.3138,258.828,15.117203816865356,14.24904209313999,2.3825264342423913,2.3825264342423913,0.42396213786866493,"Panjang
(4-6m)",Tinggi,2
Electronic Track 57,Artist_electronic_57,electronic,2481734,3669886,349101,"electronic, music",7,5.81835,349.101,14.724468470311612,15.115671429365989,0.6762426200043762,0.6762426200043762,0.2787172242937564,"Panjang
(4-6m)",Sedang,2
Electronic Track 58,Artist_electronic_58,electronic,2827242,2573211,200103,"electronic, music",4,3.33505,200.103,14.854812589826361,14.760665481962173,1.0987209759631154,1.0987209759631154,0.32075451726184057,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 59,Artist_electronic_59,electronic,1654129,2612276,259909,"electronic, music",2,4.331816666666667,259.909,14.318785748816946,14.775732812760255,0.633213476212515,0.633213476212515,0.17802411777566915,"Panjang
(4-6m)",Sedang,2
Electronic Track 60,Artist_electronic_60,electronic,2658696,2008470,294070,"electronic, music",6,4.901166666666667,294.07,14.7933467111183,14.512884294041438,1.3237412937503206,1.3237412937503206,0.3002478500338785,"Panjang
(4-6m)",Sedang,2
Electronic Track 61,Artist_electronic_61,electronic,3199659,2819296,205426,"electronic, music",5,3.423766666666667,205.426,14.978555112125024,14.851998121056043,1.1349137746040945,1.1349137746040945,0.3660657764375905,"Sedang
(2.5-4m)",Tinggi,2
Electronic Track 62,Artist_electronic_62,electronic,1823799,2253249,343209,"electronic, music",3,5.72015,343.209,14.416432794481702,14.627884176418656,0.8094081881726395,0.8094081881726395,0.198667539918991,"Panjang
(4-6m)",Sedang,2
Electronic Track 63,Artist_electronic_63,electronic,2668338,2935874,347357,"electronic, music",5,5.789283333333334,347.357,14.796966739415293,14.892516092878324,0.9088731638778899,0.9088731638778899,0.301420973604963,"Panjang
(4-6m)",Sedang,2
Electronic Track 64,Artist_electronic_64,electronic,2155836,1139637,257089,"electronic, music",4,4.284816666666667,257.089,14.583689605184516,13.946221226083303,1.891684903451798,1.891684903451798,0.2390658422600186,"Panjang
(4-6m)",Sedang,2
Electronic Track 65,Artist_electronic_65,electronic,1833841,1320540,253100,"electronic, music",6,4.218333333333334,253.1,14.42192377759665,14.093552059082453,1.3887043264843726,1.3887043264843726,0.1998893307197409,"Panjang
(4-6m)",Sedang,2
Electronic Track 66,Artist_electronic_66,electronic,786385,1814815,295832,"electronic, music",5,4.930533333333333,295.832,13.57520304501166,14.411494643131583,0.43331390069296283,0.43331390069296283,0.072447376428733,"Panjang
(4-6m)",Rendah,2
Electronic Track 67,Artist_electronic_67,electronic,2742850,2038719,213980,"electronic, music",5,3.566333333333333,213.98,14.824508448356855,14.527832717910261,1.3453784727672264,1.3453784727672264,0.3104867051470341,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 68,Artist_electronic_68,electronic,2462182,3313191,214168,"electronic, music",2,3.5694666666666666,214.168,14.716558912777373,15.013422633119243,0.7431449792224537,0.7431449792224537,0.27633837010771156,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 69,Artist_electronic_69,electronic,1985696,2418747,226996,"electronic, music",5,3.7832666666666666,226.996,14.501480543971747,14.698760608886502,0.8209602653935011,0.8209602653935011,0.2183652361218399,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 70,Artist_electronic_70,electronic,3304789,2775151,230169,"electronic, music",2,3.83615,230.169,15.010883489158395,14.836216078437364,1.1908497264293991,1.1908497264293991,0.3788567410743997,"Sedang
(2.5-4m)",Tinggi,2
Electronic Track 71,Artist_electronic_71,electronic,2149224,2466319,278123,"electronic, music",4,4.635383333333333,278.123,14.5806178700044,14.718237719089,0.871429498199747,0.871429498199747,0.23826137295364946,"Panjang
(4-6m)",Sedang,2
Electronic Track 72,Artist_electronic_72,electronic,2857780,2133268,319821,"electronic, music",3,5.33035,319.821,14.865556007524054,14.573166102957082,1.3396247730595625,1.3396247730595625,0.32447001691064564,"Panjang
(4-6m)",Sedang,2
Electronic Track 73,Artist_electronic_73,electronic,3963275,1838665,273461,"electronic, music",4,4.557683333333333,273.461,15.19258151395646,14.424550866645573,2.155516553849367,2.155516553849367,0.45897346455802923,"Panjang
(4-6m)",Tinggi,2
Electronic Track 74,Artist_electronic_74,electronic,1641116,1365135,219496,"electronic, music",4,3.6582666666666666,219.496,14.310887665519678,14.126764615337724,1.2021630079347405,1.2021630079347405,0.17644085112657948,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 75,Artist_electronic_75,electronic,3135309,3053434,328580,"electronic, music",5,5.476333333333334,328.58,14.958238610733067,14.931777744371104,1.0268137360055152,1.0268137360055152,0.35823643586516896,"Panjang
(4-6m)",Tinggi,2
Electronic Track 76,Artist_electronic_76,electronic,2432858,2967834,273551,"electronic, music",7,4.559183333333333,273.551,14.704577666942045,14.903343288732147,0.8197416635358772,0.8197416635358772,0.27277057550094097,"Panjang
(4-6m)",Sedang,2
Electronic Track 77,Artist_electronic_77,electronic,2305718,2102484,277135,"electronic, music",6,4.618916666666666,277.135,14.65090311635834,14.558630536439939,1.096663234220458,1.096663234220458,0.25730169655179297,"Panjang
(4-6m)",Sedang,2
Electronic Track 78,Artist_electronic_78,electronic,2472083,2146340,238601,"electronic, music",6,3.9766833333333333,238.601,14.720572077564915,14.579275089829059,1.1517661918586095,1.1517661918586095,0.2775430057100044,"Sedang
(2.5-4m)",Sedang,2
Electronic Track 79,Artist_electronic_79,electronic,3786817,2751418,260762,"electronic, music",4,4.346033333333334,260.762,15.14703664657933,14.827627336560532,1.376314185516637,1.376314185516637,0.4375041595272855,"Panjang
(4-6m)",Tinggi,2
Electronic Track 80,Artist_electronic_80,electronic,658656,2848229,293859,"electronic, music",4,4.89765,293.859,13.397958192400784,14.862208306680184,0.231250987455367,0.231250987455367,0.05690683498390271,"Panjang
(4-6m)",Rendah,2
Hip-Hop Track 1,Artist_hip-hop_1,hip-hop,2954639,3118842,162461,"hip-hop, music",3,2.707683333333333,162.461,14.898887373989606,14.952972657676648,0.9473509888121974,0.9473509888121974,0.33625466490604855,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 2,Artist_hip-hop_2,hip-hop,4773121,3282937,167597,"hip-hop, music",6,2.793283333333333,167.597,15.378511156105537,15.004249311139397,1.453917497071221,1.453917497071221,0.5575058677470468,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 3,Artist_hip-hop_3,hip-hop,5287704,2645305,221888,"hip-hop, music",3,3.6981333333333333,221.888,15.480894872270685,14.788297306564063,1.9989006942864076,1.9989006942864076,0.6201141903543255,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 4,Artist_hip-hop_4,hip-hop,2899408,2696316,198928,"hip-hop, music",3,3.3154666666666666,198.928,14.880017481084618,14.807397325704533,1.075321633175921,1.075321633175921,0.32953481550192404,"Sedang
(2.5-4m)",Sedang,3
Hip-Hop Track 5,Artist_hip-hop_5,hip-hop,5155558,3038909,182043,"hip-hop, music",2,3.03405,182.043,15.455586107963489,14.927009456455462,1.6965155269488073,1.6965155269488073,0.604036241025915,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 6,Artist_hip-hop_6,hip-hop,4080998,3704877,247481,"hip-hop, music",4,4.1246833333333335,247.481,15.221852369349932,15.125160887695136,1.1015202120015828,1.1015202120015828,0.47329659525277945,"Panjang
(4-6m)",Tinggi,3
Hip-Hop Track 7,Artist_hip-hop_7,hip-hop,5007021,4297348,160398,"hip-hop, music",7,2.6733,160.398,15.42635188515104,15.273508878914445,1.1651418118472574,1.1651418118472574,0.5859640302938905,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 8,Artist_hip-hop_8,hip-hop,3471991,3451933,184067,"hip-hop, music",2,3.0677833333333333,184.067,15.060239050612259,15.054445211651577,1.0058103660151092,1.0058103660151092,0.399199886410686,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 9,Artist_hip-hop_9,hip-hop,4385628,3134309,264548,"hip-hop, music",5,4.409133333333333,264.548,15.29384361705896,14.957919612130766,1.399232366932435,1.399232366932435,0.5103603406852079,"Panjang
(4-6m)",Tinggi,3
Hip-Hop Track 10,Artist_hip-hop_10,hip-hop,4544241,3803085,227769,"hip-hop, music",5,3.79615,227.769,15.329371495007273,15.151323400380717,1.1948825243499621,1.1948825243499621,0.5296584789325038,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 11,Artist_hip-hop_11,hip-hop,5256304,3257861,228858,"hip-hop, music",4,3.8143,228.858,15.4749388663823,14.99658170997263,1.613421317416146,1.613421317416146,0.6162938128255915,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 12,Artist_hip-hop_12,hip-hop,4762476,2515437,237927,"hip-hop, music",7,3.96545,237.927,15.376278469009106,14.737957501422326,1.8932989006288368,1.8932989006288368,0.5562107110975762,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 13,Artist_hip-hop_13,hip-hop,3792313,2795157,156148,"hip-hop, music",6,2.6024666666666665,156.148,15.148486944836003,14.843399192490597,1.3567436974940237,1.3567436974940237,0.43817284726288813,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 14,Artist_hip-hop_14,hip-hop,2271938,3512331,113720,"hip-hop, music",2,1.8953333333333333,113.72,14.6361442098712,15.071790762298791,0.6468460270840001,0.6468460270840001,0.2531917490065498,"Pendek
(<2.5m)",Sedang,3
Hip-Hop Track 15,Artist_hip-hop_15,hip-hop,3233245,1677842,265680,"hip-hop, music",3,4.428,265.68,14.988997144131439,14.333019597865539,1.9270247573819481,1.9270247573819481,0.37015212037644596,"Panjang
(4-6m)",Tinggi,3
Hip-Hop Track 16,Artist_hip-hop_16,hip-hop,5211780,2784476,264817,"hip-hop, music",6,4.413616666666667,264.817,15.466432197925041,14.839570621966972,1.8717267192366824,1.8717267192366824,0.6108766634915356,"Panjang
(4-6m)",Tinggi,3
Hip-Hop Track 17,Artist_hip-hop_17,hip-hop,4070970,3722064,181830,"hip-hop, music",3,3.0305,181.83,15.219392103902878,15.129789179761023,1.0937396310918805,1.0937396310918805,0.4720765078050678,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 18,Artist_hip-hop_18,hip-hop,3976077,1421118,206838,"hip-hop, music",5,3.4473,206.838,15.195806464272415,14.166955147415283,2.7978494411798027,2.7978494411798027,0.4605310592434704,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 19,Artist_hip-hop_19,hip-hop,5661127,3252819,223790,"hip-hop, music",4,3.729833333333333,223.79,15.549133723609316,14.99503287038626,1.740375120664531,1.740375120664531,0.6655478476126839,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 20,Artist_hip-hop_20,hip-hop,5024098,3882856,203474,"hip-hop, music",4,3.3912333333333335,203.474,15.429756692350034,15.1720817808402,1.293917854816698,1.293917854816698,0.5880417559963806,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 21,Artist_hip-hop_21,hip-hop,3696777,3109406,192444,"hip-hop, music",3,3.2074,192.444,15.12297218742765,14.949942590733425,1.188900970506595,1.188900970506595,0.4265491661296036,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 22,Artist_hip-hop_22,hip-hop,4663687,3108002,155598,"hip-hop, music",6,2.5933,155.598,15.355317109406089,14.949490955720174,1.5005413443938118,1.5005413443938118,0.5441912437190378,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 23,Artist_hip-hop_23,hip-hop,2813690,1861047,207195,"hip-hop, music",3,3.45325,207.195,14.850007702524774,14.436650327876396,1.5118847015230128,1.5118847015230128,0.31910567152077673,"Sedang
(2.5-4m)",Sedang,3
Hip-Hop Track 24,Artist_hip-hop_24,hip-hop,5670402,4046241,230923,"hip-hop, music",2,3.848716666666667,230.923,15.550770749015909,15.21329910708131,1.4013996196964986,1.4013996196964986,0.6666763190005504,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 25,Artist_hip-hop_25,hip-hop,2729632,2834875,213172,"hip-hop, music",2,3.5528666666666666,213.172,14.819677725889887,14.85750875521034,0.9628752721459422,0.9628752721459422,0.30887849654274085,"Sedang
(2.5-4m)",Sedang,3
Hip-Hop Track 26,Artist_hip-hop_26,hip-hop,4473790,1452568,217618,"hip-hop, music",5,3.6269666666666667,217.618,15.313746705591488,14.188844270882836,3.07991565288809,3.07991565288809,0.5210868414396108,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 27,Artist_hip-hop_27,hip-hop,3012854,2656672,181534,"hip-hop, music",6,3.0255666666666667,181.534,14.918398692161837,14.79258514603522,1.1340703202840545,1.1340703202840545,0.34333757184347696,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 28,Artist_hip-hop_28,hip-hop,5382799,3176075,205568,"hip-hop, music",7,3.4261333333333335,205.568,15.498719242849523,14.971157030533892,1.6947954016213718,1.6947954016213718,0.6316842158669039,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 29,Artist_hip-hop_29,hip-hop,4058632,2816034,171920,"hip-hop, music",3,2.8653333333333335,171.92,15.216356775374521,14.850840425160104,1.4412576548231821,1.4412576548231821,0.47057536710603853,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 30,Artist_hip-hop_30,hip-hop,3204518,2395755,156743,"hip-hop, music",3,2.6123833333333333,156.743,14.980072559070956,14.689209396637809,1.337581122618497,1.337581122618497,0.3666569616099509,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 31,Artist_hip-hop_31,hip-hop,3669612,3409287,229886,"hip-hop, music",3,3.8314333333333335,229.886,15.115596764879273,15.042014029804475,1.0763572921970805,1.0763572921970805,0.423244052894952,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 32,Artist_hip-hop_32,hip-hop,3159001,3360313,218301,"hip-hop, music",3,3.63835,218.301,14.965766712895766,15.027544979953937,0.9400910153039269,0.9400910153039269,0.3611189958782507,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 33,Artist_hip-hop_33,hip-hop,4704013,3350553,190207,"hip-hop, music",6,3.1701166666666665,190.207,15.363926744746648,15.024636263262948,1.4039508093288453,1.4039508093288453,0.5490976304777553,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 34,Artist_hip-hop_34,hip-hop,2646994,3219811,170603,"hip-hop, music",3,2.843383333333333,170.603,14.788935592276589,14.984833530722948,0.8220958242282469,0.8220958242282469,0.29882409023001716,"Sedang
(2.5-4m)",Sedang,3
